Timestamp,Velocity(m/s),Voltage(V),Current(A),Power(W),TargetSpeed(m/s)
2026-07-08 23:00:04,0.15,12.587,33.9,426.699,0
2026-07-08 23:00:04,0.15,12.587,33.9,426.699,0
2026-07-08 23:00:04,0.15,12.587,33.9,426.699,0
2026-07-08 23:00:04,0.146,12.587,26.67,335.695,0
2026-07-08 23:00:04,0.146,12.587,26.67,335.695,0
2026-07-08 23:00:04,0.14,12.587,34.64,436.014,0
2026-07-08 23:00:04,0.14,12.587,34.64,436.014,0
2026-07-08 23:00:04,0.14,12.587,34.64,436.014,0
2026-07-08 23:00:04,0.115,12.587,26.67,335.695,0
2026-07-08 23:00:04,0.115,12.587,26.67,335.695,0
2026-07-08 23:00:05,0.08,12.587,33.31,419.273,0
2026-07-08 23:00:05,0.08,12.587,33.31,419.273,0
2026-07-08 23:00:05,0.08,12.587,33.31,419.273,0
2026-07-08 23:00:05,0.058,12.587,26.58,334.562,0
2026-07-08 23:00:05,0.058,12.587,26.58,334.562,0
2026-07-08 23:00:05,0.068,12.587,24.84,312.661,0
2026-07-08 23:00:05,0.068,12.587,24.84,312.661,0
2026-07-08 23:00:05,0.073,12.587,26.58,334.562,0
2026-07-08 23:00:05,0.073,12.587,26.58,334.562,0
2026-07-08 23:00:05,0.073,12.587,26.58,334.562,0
2026-07-08 23:00:06,0.077,12.587,27.17,341.989,0
2026-07-08 23:00:06,0.077,12.587,27.17,341.989,0
2026-07-08 23:00:06,0.084,12.587,26.83,337.709,0
2026-07-08 23:00:06,0.084,12.587,26.83,337.709,0
2026-07-08 23:00:06,0.084,12.587,26.83,337.709,0
2026-07-08 23:00:06,0.07,12.587,27.0,339.849,0
2026-07-08 23:00:06,0.07,12.587,27.0,339.849,0
2026-07-08 23:00:06,0.051,12.587,26.42,332.549,0
2026-07-08 23:00:06,0.051,12.587,26.42,332.549,0
2026-07-08 23:00:06,0.051,12.587,26.42,332.549,0
2026-07-08 23:00:07,0.045,12.587,26.75,336.702,0
2026-07-08 23:00:07,0.045,12.587,26.75,336.702,0
2026-07-08 23:00:07,0.048,12.587,26.58,334.562,0
2026-07-08 23:00:07,0.048,12.587,26.58,334.562,0
2026-07-08 23:00:07,0.048,12.587,26.58,334.562,0
2026-07-08 23:00:07,0.04,12.587,26.08,328.269,0
2026-07-08 23:00:07,0.04,12.587,26.08,328.269,0
2026-07-08 23:00:07,0.036,12.587,25.67,323.108,0
2026-07-08 23:00:07,0.036,12.587,25.67,323.108,0
2026-07-08 23:00:07,0.036,12.587,25.67,323.108,0
2026-07-08 23:00:08,0.029,12.587,26.0,327.262,0
2026-07-08 23:00:08,0.029,12.587,26.0,327.262,0
2026-07-08 23:00:08,0.035,12.587,31.07,391.078,0
2026-07-08 23:00:08,0.035,12.587,31.07,391.078,0
2026-07-08 23:00:08,0.035,12.587,31.07,391.078,0
2026-07-08 23:00:08,0.032,12.587,25.75,324.115,0
2026-07-08 23:00:08,0.032,12.587,25.75,324.115,0
